geography_type,geography_id,geography_name,TOTHH_from,HHPOP_from,HHSIZE_from,TOTEMP_from,RETEMP_from,INDEMP_from,OTHEMP_from,ALLEMP_from,RETL_from,FOOD_from,MANU_from,WSLE_from,OFFI_from,GVED_from,HLTH_from,OTHR_from,FM_AGRI_from,FM_MING_from,FM_CONS_from,HBJ_from,TOTHH_to,HHPOP_to,HHSIZE_to,TOTEMP_to,RETEMP_to,INDEMP_to,OTHEMP_to,ALLEMP_to,RETL_to,FOOD_to,MANU_to,WSLE_to,OFFI_to,GVED_to,HLTH_to,OTHR_to,FM_AGRI_to,FM_MING_to,FM_CONS_to,HBJ_to,from_year,to_year,TOTHH_change,TOTHH_pct_change,HHPOP_change,HHPOP_pct_change,HHSIZE_change,HHSIZE_pct_change,TOTEMP_change,TOTEMP_pct_change,RETEMP_change,RETEMP_pct_change,INDEMP_change,INDEMP_pct_change,OTHEMP_change,OTHEMP_pct_change,ALLEMP_change,ALLEMP_pct_change,RETL_change,RETL_pct_change,FOOD_change,FOOD_pct_change,MANU_change,MANU_pct_change,WSLE_change,WSLE_pct_change,OFFI_change,OFFI_pct_change,GVED_change,GVED_pct_change,HLTH_change,HLTH_pct_change,OTHR_change,OTHR_pct_change,FM_AGRI_change,FM_AGRI_pct_change,FM_MING_change,FM_MING_pct_change,FM_CONS_change,FM_CONS_pct_change,HBJ_change,HBJ_pct_change
city,Alpine,Alpine,3107.0,10405.965,3.349,2077.0,81.0,333.0,1663.0,2636.734,54.0,27.0,148.0,185.0,882.0,308.0,217.0,256.0,6.048,0.0,353.43399999999997,200.255,3669.0,11102.382,3.026,2197.0,106.0,342.0,1749.0,2781.426,78.0,28.0,158.0,184.0,872.0,335.0,239.0,303.0,2.027,0.0,307.472,274.92900000000003,2023,2065,562.0,18.08818796266495,696.4169999999995,6.692478785004558,-0.3230000000000004,-9.644670050761432,120.0,5.777563793933558,25.0,30.864197530864196,9.0,2.7027027027027026,86.0,5.171377029464823,144.692,5.4875463357320085,24.0,44.44444444444444,1.0,3.7037037037037033,10.0,6.756756756756757,-1.0,-0.5405405405405406,-10.0,-1.1337868480725624,27.0,8.766233766233766,22.0,10.138248847926267,47.0,18.359375,-4.021,-66.48478835978835,0.0,0,-45.96199999999999,-13.004408178047386,74.67400000000004,37.28945594367183
city,Alta,Alta,175.3,253.2,1.444,188.1,103.3,0.0,84.8,188.1,0.0,103.3,0.0,0.0,0.0,37.2,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2065,-175.3,-100.0,-253.2,-100.0,-1.444,-100.0,-188.1,-100.0,-103.3,-100.0,0.0,0,-84.8,-100.0,-188.1,-100.0,0.0,0,-103.3,-100.0,0.0,0,0.0,0,0.0,0,-37.2,-100.0,0.0,0,-47.6,-100.0,0.0,0,0.0,0,0.0,0,0.0,0
city,American Fork,American Fork,14381.0,43438.942,3.021,33944.0,7267.0,5388.0,21289.0,37661.988,4779.0,2488.0,1679.0,3709.0,8328.0,3015.0,2765.0,7181.0,46.368,25.565,2719.875,926.177,24493.0,70103.221,2.862,41410.0,8661.0,5434.0,27315.0,46770.046,5954.0,2707.0,1799.0,3635.0,8325.0,4451.0,4874.0,9665.0,24.321,30.841,3464.355,1840.531,2023,2065,10112.0,70.3149989569571,26664.279000000002,61.38335275292847,-0.1589999999999998,-5.263157894736836,7466.0,21.995050671694553,1394.0,19.18260630246319,46.0,0.8537490720118782,6026.0,28.30569777819531,9108.058000000005,24.183688869530744,1175.0,24.58673362628165,219.0,8.80225080385852,120.0,7.14711137581894,-74.0,-1.9951469398759776,-3.0,-0.03602305475504323,1436.0,47.62852404643449,2109.0,76.2748643761302,2484.0,34.59128255117672,-22.047,-47.54787784679089,5.276,20.63759045570115,744.48,27.371846132634776,914.3539999999999,98.72346214600448
city,Balance of BOX ELDER,Balance of BOX ELDER,55.0,183.0,3.327,25.0,0.0,24.0,1.0,31.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,106.0,270.0,2.547,31.0,0.0,30.0,1.0,41.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2023,2065,51.0,92.72727272727272,87.0,47.540983606557376,-0.7799999999999998,-23.444544634806125,6.0,24.0,0.0,0,6.0,25.0,0.0,0.0,10.0,32.25806451612903,0.0,0,0.0,0,6.0,25.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4.0,100.0,0.0,0.0
city,Benjamin,Benjamin,315.0,1000.683,3.177,107.0,14.0,5.0,88.0,250.065,14.0,0.0,4.0,1.0,8.0,37.0,2.0,41.0,78.624,0.0,45.422,19.020999999999997,9123.0,26920.949,2.951,874.0,177.0,107.0,590.0,2158.838,147.0,30.0,106.0,1.0,8.0,268.0,64.0,250.0,1.013,0.0,596.998,686.827,2023,2065,8808.0,2796.190476190476,25920.266,2590.2574541588097,-0.22599999999999998,-7.11362920994649,767.0,716.8224299065421,163.0,1164.2857142857142,102.0,2039.9999999999998,502.0,570.4545454545454,1908.7730000000001,763.310739207806,133.0,950.0,30.0,0,102.0,2550.0,0.0,0.0,0.0,0.0,231.0,624.3243243243243,62.0,3100.0,209.0,509.7560975609756,-77.61099999999999,-98.71158933658933,0.0,0,551.576,1214.3366650521775,667.806,3510.887965932391
city,Bluffdale,Bluffdale,5938.0,19149.418999999998,3.225,7657.0,624.0,2181.0,4852.0,9291.876,367.0,257.0,370.0,1811.0,960.0,1249.0,178.0,2465.0,52.123,427.12600000000003,774.678,380.945,12461.0,32719.969,2.626,19860.0,3879.0,1668.0,14313.0,23503.865,2544.0,1335.0,78.0,1590.0,2908.0,2182.0,1280.0,7943.0,59.098,459.218,1746.569,1378.983,2023,2065,6523.0,109.85180195351971,13570.550000000003,70.86664091479749,-0.5990000000000002,-18.573643410852718,12203.0,159.3705106438553,3255.0,521.6346153846155,-513.0,-23.521320495185694,9461.0,194.99175597691675,14211.989000000001,152.950695855175,2177.0,593.1880108991826,1078.0,419.45525291828795,-292.0,-78.91891891891892,-221.0,-12.203202650469354,1948.0,202.91666666666669,933.0,74.69975980784628,1102.0,619.1011235955056,5478.0,222.23123732251523,6.975000000000001,13.38180841471136,32.091999999999985,7.513473775888141,971.891,125.45741585536183,998.038,261.9900510572392
city,Bountiful,Bountiful,15362.0,45956.734,2.992,21940.0,4393.0,1111.0,16436.0,24195.123,2865.0,1528.0,215.0,896.0,1941.0,2457.0,3912.0,8126.0,2.028,21.696,1558.395,673.0,17820.0,46735.945999999996,2.623,25475.0,5282.0,1397.0,18796.0,28468.497,3557.0,1725.0,560.0,837.0,1800.0,2817.0,4911.0,9268.0,1.005,24.704,1991.121,976.672,2023,2065,2458.0,16.000520765525323,779.2119999999995,1.695533890637223,-0.3689999999999998,-12.332887700534751,3535.0,16.112123974475843,889.0,20.23674026860915,286.0,25.742574257425744,2360.0,14.358724750547577,4273.374,17.66212967795204,692.0,24.153577661431065,197.0,12.892670157068062,345.0,160.46511627906978,-59.0,-6.584821428571429,-141.0,-7.2642967542503865,360.0,14.652014652014653,999.0,25.536809815950924,1142.0,14.053654934777256,-1.0230000000000001,-50.443786982248525,3.007999999999999,13.864306784660762,432.7260000000001,27.767414551509734,303.672,45.1221396731055
city,Box Elder County North,Box Elder County North,236.0,736.0,3.119,255.0,18.0,192.0,45.0,504.0,18.0,0.0,0.0,192.0,35.0,0.0,2.0,8.0,213.0,0.0,22.0,14.0,464.0,1087.0,2.343,278.0,23.0,197.0,58.0,556.0,23.0,0.0,0.0,197.0,47.0,0.0,2.0,9.0,206.0,0.0,44.0,28.0,2023,2065,228.0,96.61016949152543,351.0,47.690217391304344,-0.7760000000000002,-24.879769156781027,23.0,9.019607843137255,5.0,27.77777777777778,5.0,2.604166666666667,13.0,28.888888888888886,52.0,10.317460317460316,5.0,27.77777777777778,0.0,0,0.0,0,5.0,2.604166666666667,12.0,34.285714285714285,0.0,0,0.0,0.0,1.0,12.5,-7.0,-3.286384976525822,0.0,0,22.0,100.0,14.0,100.0
city,Box Elder County South,Box Elder County South,638.0,1776.0,2.784,294.0,49.0,151.0,94.0,606.0,49.0,0.0,30.0,121.0,45.0,13.0,2.0,34.0,152.0,34.0,91.0,35.0,1859.0,4423.0,2.379,354.0,64.0,164.0,126.0,790.0,64.0,0.0,39.0,125.0,60.0,18.0,4.0,44.0,147.0,47.0,167.0,75.0,2023,2065,1221.0,191.3793103448276,2647.0,149.0427927927928,-0.4049999999999998,-14.547413793103441,60.0,20.408163265306122,15.0,30.612244897959183,13.0,8.609271523178808,32.0,34.04255319148936,184.0,30.363036303630363,15.0,30.612244897959183,0.0,0,9.0,30.0,4.0,3.3057851239669422,15.0,33.33333333333333,5.0,38.46153846153847,2.0,100.0,10.0,29.411764705882355,-5.0,-3.289473684210526,13.0,38.23529411764706,76.0,83.51648351648352,40.0,114.28571428571428
city,Brigham City,Brigham City,7081.0,19858.0,2.804,12319.0,1999.0,3611.0,6709.0,13990.0,1227.0,772.0,2822.0,789.0,499.0,1807.0,1152.0,3251.0,49.0,0.0,1206.0,416.0,12452.0,25269.0,2.029,15515.0,2331.0,4255.0,8929.0,18685.0,1608.0,723.0,3442.0,813.0,550.0,2505.0,1743.0,4131.0,47.0,0.0,2266.0,857.0,2023,2065,5371.0,75.85086852139528,5411.0,27.248464095075033,-0.7749999999999999,-27.639087018544934,3196.0,25.94366425846254,332.0,16.60830415207604,644.0,17.8343949044586,2220.0,33.08987926665673,4695.0,33.559685489635456,381.0,31.05134474327628,-49.0,-6.347150259067358,620.0,21.970233876683203,24.0,3.041825095057034,51.0,10.220440881763528,698.0,38.62755949086885,591.0,51.302083333333336,880.0,27.068594278683484,-2.0,-4.081632653061225,0.0,0,1060.0,87.89386401326699,441.0,106.00961538461537
city,Brighton,Brighton,151.6,262.4,1.731,216.0,143.3,0.0,72.69999999999999,216.0,38.5,104.8,0.0,0.0,0.0,9.4,0.0,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2065,-151.6,-100.0,-262.4,-100.0,-1.731,-100.0,-216.0,-100.0,-143.3,-100.0,0.0,0,-72.69999999999999,-100.0,-216.0,-100.0,-38.5,-100.0,-104.8,-100.0,0.0,0,0.0,0,0.0,0,-9.4,-100.0,0.0,0,-63.3,-100.0,0.0,0,0.0,0,0.0,0,0.0,0
city,Camp Williams,Camp Williams,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2065,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
city,Cedar Fort,Cedar Fort,164.0,572.866,3.493,148.0,1.0,13.0,134.0,223.844,0.0,1.0,12.0,1.0,79.0,52.0,2.0,1.0,54.432,0.0,11.402000000000001,10.013,1012.0,2938.355,2.904,3632.0,40.0,86.0,3506.0,4021.123,0.0,40.0,85.0,1.0,3168.0,207.0,131.0,0.0,54.725,0.0,259.418,74.98,2023,2065,848.0,517.0731707317074,2365.489,412.9218700359247,-0.589,-16.862296020612654,3484.0,2354.054054054054,39.0,3900.0,73.0,561.5384615384615,3372.0,2516.417910447761,3797.279,1696.3952574114116,0.0,0,39.0,3900.0,73.0,608.3333333333333,0.0,0.0,3089.0,3910.1265822784812,155.0,298.0769230769231,129.0,6450.0,-1.0,-100.0,0.29299999999999926,0.5382863021751897,0.0,0,248.01600000000002,2175.1973338010876,64.967,648.8265255168282
city,Cedar Hills,Cedar Hills,2752.0,10078.354,3.662,2033.0,515.0,155.0,1363.0,2443.076,347.0,168.0,46.0,109.0,626.0,223.0,196.0,318.0,0.0,0.0,233.853,176.224,2992.0,9808.2,3.278,2112.0,527.0,178.0,1407.0,2605.472,360.0,167.0,56.0,122.0,621.0,235.0,209.0,342.0,0.0,0.0,267.53000000000003,225.94299999999998,2023,2065,240.0,8.720930232558139,-270.15399999999863,-2.6805369210091117,-0.3839999999999999,-10.486073184052428,79.0,3.885882931628136,12.0,2.3300970873786406,23.0,14.838709677419354,44.0,3.2281731474688184,162.39600000000019,6.647193947302507,13.0,3.7463976945244957,-1.0,-0.5952380952380952,10.0,21.73913043478261,13.0,11.926605504587156,-5.0,-0.7987220447284344,12.0,5.381165919282512,13.0,6.63265306122449,24.0,7.547169811320755,0.0,0,0.0,0,33.67700000000002,14.400927078121734,49.718999999999994,28.213523697112763
city,Centerville,Centerville,6078.0,16846.565,2.772,9625.0,2811.0,1002.0,5812.0,10633.974,1873.0,938.0,446.0,556.0,1194.0,522.0,410.0,3686.0,35.489,0.0,708.091,265.391,8043.0,20359.751,2.531,11111.0,3190.0,1125.0,6796.0,12482.988,2163.0,1027.0,584.0,541.0,1109.0,662.0,732.0,4293.0,50.25,0.0,880.884,440.854,2023,2065,1965.0,32.32971372161895,3513.1860000000015,20.854019795726913,-0.24099999999999966,-8.694083694083682,1486.0,15.438961038961038,379.0,13.482746353610814,123.0,12.275449101796406,984.0,16.930488644184447,1849.0139999999992,17.387798766481836,290.0,15.483182060864923,89.0,9.488272921108742,138.0,30.94170403587444,-15.0,-2.697841726618705,-85.0,-7.118927973199329,140.0,26.81992337164751,322.0,78.53658536585367,607.0,16.467715680954964,14.761000000000003,41.59316971455945,0.0,0,172.793,24.402654461079155,175.46299999999997,66.1149021632233
city,Clearfield,Clearfield,12240.0,34045.404,2.781,22262.0,1760.0,7917.0,12585.0,24307.898,1136.0,624.0,6438.0,1479.0,2242.0,1778.0,1628.0,6937.0,11.154,0.0,1496.942,537.801,15136.0,35328.831,2.334,30608.0,2591.0,8598.0,19419.0,33558.515,1577.0,1014.0,7165.0,1433.0,4264.0,1895.0,3201.0,10059.0,10.049999999999999,0.0,2109.747,830.717,2023,2065,2896.0,23.660130718954246,1283.426999999996,3.7697511241164765,-0.44700000000000006,-16.073354908306367,8346.0,37.489893091366454,831.0,47.21590909090909,681.0,8.601743084501704,6834.0,54.30274135876043,9250.616999999998,38.05601372854205,441.0,38.82042253521127,390.0,62.5,727.0,11.29232680956819,-46.0,-3.110209601081812,2022.0,90.18733273862622,117.0,6.580427446569178,1573.0,96.62162162162163,3122.0,45.0050454086781,-1.104000000000001,-9.897794513179138,0.0,0,612.8049999999998,40.937123816420396,292.91599999999994,54.46549932038057
city,Clinton,Clinton,6994.0,24214.963,3.462,5943.0,1777.0,286.0,3880.0,6867.83,1228.0,549.0,53.0,233.0,470.0,548.0,348.0,2514.0,23.322,0.0,595.054,306.455,14980.0,40926.576,2.732,4708.0,896.0,227.0,3585.0,6440.192,623.0,273.0,60.0,167.0,341.0,580.0,385.0,2279.0,5.0249999999999995,0.0,905.4440000000001,821.723,2023,2065,7986.0,114.18358593079783,16711.613,69.01358056999716,-0.73,-21.086077411900632,-1235.0,-20.780750462729262,-881.0,-49.577940348902644,-59.0,-20.62937062937063,-295.0,-7.603092783505154,-427.6379999999999,-6.226682955169244,-605.0,-49.267100977198695,-276.0,-50.27322404371585,7.0,13.20754716981132,-66.0,-28.32618025751073,-129.0,-27.4468085106383,32.0,5.839416058394161,37.0,10.632183908045976,-235.0,-9.347653142402546,-18.297,-78.45382042706458,0.0,0,310.3900000000001,52.161652555902506,515.268,168.1382258406618
city,Copperton,Copperton,307.0,900.884,2.934,165.0,36.0,99.0,30.0,204.324,0.0,36.0,73.0,26.0,1.0,12.0,10.0,7.0,0.0,0.0,19.327,19.997,374.0,904.94,2.42,361.0,21.0,304.0,36.0,440.376,0.0,21.0,279.0,25.0,0.0,25.0,4.0,7.0,0.0,0.0,38.376,40.999,2023,2065,67.0,21.824104234527688,4.05600000000004,0.45022444621061536,-0.5140000000000002,-17.518745739604643,196.0,118.7878787878788,-15.0,-41.66666666666667,205.0,207.07070707070704,6.0,20.0,236.05199999999996,115.52827861631525,0.0,0,-15.0,-41.66666666666667,206.0,282.1917808219178,-1.0,-3.8461538461538463,-1.0,-100.0,13.0,108.33333333333333,-6.0,-60.0,0.0,0.0,0.0,0,0.0,0,19.048999999999996,98.56159776478498,21.002000000000002,105.02575386307949
city,Cottonwood Heights,Cottonwood Heights,12912.0,33812.921,2.619,24680.0,3549.0,2276.0,18855.0,27084.183,2185.0,1364.0,833.0,1443.0,6108.0,2247.0,1728.0,8772.0,4.009,0.0,1573.2920000000001,826.883,18631.0,41890.251000000004,2.248,33860.0,4076.0,2038.0,27746.0,38671.68,2561.0,1515.0,759.0,1279.0,7909.0,5210.0,3511.0,11116.0,5.0089999999999995,0.0,2743.697,2062.971,2023,2065,5719.0,44.29213135068154,8077.330000000002,23.888294063680572,-0.371,-14.165712103856432,9180.0,37.19611021069692,527.0,14.849253310791772,-238.0,-10.456942003514937,8891.0,47.15460090161761,11587.497,42.78326209802968,376.0,17.20823798627002,151.0,11.070381231671554,-74.0,-8.883553421368548,-164.0,-11.365211365211366,1801.0,29.485920104780618,2963.0,131.86470850022252,1783.0,103.18287037037037,2344.0,26.72138622891017,0.9999999999999991,24.943876278373637,0.0,0,1170.405,74.3921026738838,1236.088,149.48765423887053
city,Davis County,Davis County,21.0,62.731,2.987,5.0,0.0,0.0,5.0,37.224000000000004,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,25.349,0.0,5.874,1.001,90.0,221.465,2.461,0.0,0.0,0.0,0.0,52.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,0.0,4.139,3.999,2023,2065,69.0,328.57142857142856,158.734,253.03916723788876,-0.5260000000000002,-17.60964178105123,-5.0,-100.0,0.0,0,0.0,0,-5.0,-100.0,15.133999999999993,40.65656565656563,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-5.0,-100.0,0.0,0,0.0,0,18.871,74.44475127223953,0.0,0,-1.7349999999999994,-29.536942458290767,2.998,299.50049950049953
city,Deer Ridge,Deer Ridge,27.0,75.908,2.811,0.0,0.0,0.0,0.0,7.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987,2.003,59.0,179.716,3.046,0.0,0.0,0.0,0.0,7.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093,3.999,2023,2065,32.0,118.5185185185185,103.808,136.75501923380935,0.23499999999999988,8.360014229811451,0.0,0,0.0,0,0.0,0,0.0,0,-0.8970000000000002,-11.227938415321068,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-2.894,-48.338065809253386,1.996,99.65052421367947
city,Draper,Draper,17613.0,50601.543,2.873,58868.0,9409.0,7540.0,41919.0,63513.191,6529.0,2880.0,2503.0,5037.0,12494.0,6709.0,3021.0,19695.0,56.133,3.445,3453.668,1131.941,31330.0,80215.652,2.56,95345.0,13834.0,9373.0,72138.0,105455.223,9397.0,4437.0,2462.0,6911.0,19883.0,11919.0,7927.0,32409.0,28.047,3.703,6667.549,3410.925,2023,2065,13717.0,77.87997501845227,29614.109000000004,58.524122475869966,-0.31300000000000017,-10.894535328924475,36477.0,61.964055174288234,4425.0,47.02943989797003,1833.0,24.310344827586206,30219.0,72.08902884133687,41942.032,66.03672613457573,2868.0,43.927094501455045,1557.0,54.0625,-41.0,-1.6380343587694766,1874.0,37.204685328568594,7389.0,59.14038738594526,5210.0,77.6568788194962,4906.0,162.39655743131414,12714.0,64.55445544554456,-28.086000000000002,-50.034738923627806,0.258,7.48911465892598,3213.881,93.05703385502022,2278.9840000000004,201.33416847697893
city,Eagle Mountain,Eagle Mountain,15096.0,59246.81,3.925,5337.0,780.0,1054.0,3503.0,8423.844000000001,436.0,344.0,811.0,243.0,1614.0,1132.0,217.0,540.0,498.956,0.0,1616.654,971.235,61480.0,180278.082,2.932,56416.0,4919.0,7658.0,43839.0,68063.294,3191.0,1728.0,2328.0,5330.0,27486.0,5912.0,4058.0,6383.0,366.85900000000004,0.0,6662.607,4617.818,2023,2065,46384.0,307.26020137784843,121031.272,204.28318756739813,-0.9929999999999999,-25.299363057324836,51079.0,957.073262132284,4139.0,530.6410256410256,6604.0,626.5654648956356,40336.0,1151.4701684270624,59639.45,707.9837898232682,2755.0,631.880733944954,1384.0,402.3255813953488,1517.0,187.0530209617756,5087.0,2093.4156378600824,25872.0,1602.9739776951672,4780.0,422.2614840989399,3841.0,1770.0460829493088,5843.0,1082.037037037037,-132.09699999999998,-26.474679130023482,0.0,0,5045.9529999999995,312.1232496254609,3646.583,375.4583597172672
city,Eastside Mountains,Eastside Mountains,396.4,1249.906,3.153,494.9,273.8,0.0,221.1,506.41299999999995,121.60000000000001,152.2,0.0,0.0,0.8,15.5,22.0,182.8,0.0,0.0,10.512,1.001,24.0,59.705,2.488,0.0,0.0,0.0,0.0,2.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257,1.0,2023,2065,-372.4,-93.94550958627649,-1190.201,-95.22324078770724,-0.665,-21.091024421186173,-494.9,-100.0,-273.8,-100.0,0.0,0,-221.1,-100.0,-504.15599999999995,-99.55431633864059,-121.60000000000001,-100.0,-152.2,-100.0,0.0,0,0.0,0,-0.8,-100.0,-15.5,-100.0,-22.0,-100.0,-182.8,-100.0,0.0,0,0.0,0,-9.255,-88.04223744292237,-0.0009999999999998899,-0.09990009990008891
city,Elberta,Elberta,102.0,375.882,3.685,99.0,1.0,2.0,96.0,411.714,0.0,1.0,1.0,1.0,81.0,10.0,1.0,4.0,299.36199999999997,0.0,7.345,6.008,329.0,974.235,2.961,216.0,4.0,5.0,207.0,660.763,0.0,4.0,4.0,1.0,190.0,10.0,4.0,3.0,392.203,0.0,28.566000000000003,23.994,2023,2065,227.0,222.54901960784315,598.3530000000001,159.18639360224753,-0.7240000000000002,-19.647218453188607,117.0,118.18181818181819,3.0,300.0,3.0,150.0,111.0,115.625,249.04900000000004,60.4907775786104,0.0,0,3.0,300.0,3.0,300.0,0.0,0.0,109.0,134.5679012345679,0.0,0.0,3.0,300.0,-1.0,-25.0,92.84100000000001,31.01295421596596,0.0,0,21.221000000000004,288.9176310415249,17.986,299.3675099866844
city,Elk Ridge,Elk Ridge,1174.0,3888.37,3.312,73.0,6.0,14.0,53.0,221.679,6.0,0.0,0.0,14.0,8.0,4.0,1.0,40.0,2.016,0.0,71.56700000000001,75.096,2301.0,7206.997,3.132,178.0,34.0,22.0,122.0,482.908,28.0,6.0,7.0,15.0,8.0,27.0,7.0,80.0,1.013,0.0,129.939,173.95600000000002,2023,2065,1127.0,95.99659284497444,3318.6270000000004,85.34751065356436,-0.17999999999999972,-5.4347826086956434,105.0,143.83561643835617,28.0,466.6666666666667,8.0,57.14285714285714,69.0,130.18867924528303,261.22900000000004,117.84111259975009,22.0,366.66666666666663,6.0,0,7.0,0,1.0,7.142857142857142,0.0,0.0,23.0,575.0,6.0,600.0,40.0,100.0,-1.0030000000000001,-49.751984126984134,0.0,0,58.371999999999986,81.56273142649543,98.86000000000001,131.64482795355278
city,Emigration Canyon,Emigration Canyon,580.1,1490.1,2.569,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2065,-580.1,-100.0,-1490.1,-100.0,-2.569,-100.0,-10.0,-100.0,0.0,0,0.0,0,-10.0,-100.0,-10.0,-100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-10.0,-100.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
city,Fairfield,Fairfield,58.0,237.002,4.086,398.0,5.0,6.0,387.0,534.425,0.0,5.0,6.0,0.0,342.0,44.0,1.0,0.0,95.756,0.0,36.664,4.005,417.0,1199.103,2.876,782.0,10.0,15.0,757.0,982.25,0.0,10.0,15.0,0.0,683.0,60.0,14.0,0.0,106.41,0.0,62.846999999999994,30.990000000000002,2023,2065,359.0,618.9655172413793,962.1010000000001,405.94636332182847,-1.2100000000000004,-29.613313754282927,384.0,96.4824120603015,5.0,100.0,9.0,150.0,370.0,95.60723514211887,447.82500000000005,83.79566824156805,0.0,0,5.0,100.0,9.0,150.0,0.0,0,341.0,99.70760233918129,16.0,36.36363636363637,13.0,1300.0,0.0,0,10.653999999999996,11.126195747524955,0.0,0,26.182999999999993,71.41337551821948,26.985000000000003,673.7827715355807
city,Farmington,Farmington,8091.0,27139.182,3.354,15439.0,3083.0,615.0,11741.0,16936.135,1978.0,1105.0,161.0,454.0,947.0,2270.0,1485.0,7039.0,71.99199999999999,0.0,1070.614,354.527,19765.0,47201.770000000004,2.388,14742.0,2998.0,564.0,11180.0,17892.879,1975.0,1023.0,231.0,333.0,687.0,2188.0,1498.0,6807.0,56.28,0.0,2009.962,1084.635,2023,2065,11674.0,144.2837720924484,20062.588000000003,73.92480731364712,-0.9660000000000002,-28.801431127012528,-697.0,-4.514541097221322,-85.0,-2.7570548167369444,-51.0,-8.292682926829269,-561.0,-4.778127927774466,956.7440000000024,5.649128328275622,-3.0,-0.15166835187057634,-82.0,-7.420814479638009,70.0,43.47826086956522,-121.0,-26.651982378854626,-260.0,-27.455121436114045,-82.0,-3.6123348017621146,13.0,0.8754208754208754,-232.0,-3.295922716294928,-15.711999999999989,-21.824647183020325,0.0,0,939.348,87.73918517785121,730.108,205.93861680492597
city,Farr West,Farr West,2630.0,8171.812,3.107,8084.0,1155.0,4253.0,2676.0,8701.772,708.0,447.0,2524.0,1729.0,278.0,602.0,275.0,1521.0,56.179,0.0,459.313,102.277,7555.0,17780.337,2.353,9566.0,1100.0,4459.0,4007.0,10853.612,706.0,394.0,2725.0,1734.0,427.0,888.0,694.0,1998.0,31.196,0.0,829.568,426.847,2023,2065,4925.0,187.26235741444867,9608.525,117.58132712793685,-0.754,-24.267782426778243,1482.0,18.332508659079664,-55.0,-4.761904761904762,206.0,4.843639783682107,1331.0,49.73841554559043,2151.8399999999983,24.728756395823726,-2.0,-0.2824858757062147,-53.0,-11.856823266219239,201.0,7.9635499207606975,5.0,0.2891844997108155,149.0,53.597122302158276,286.0,47.50830564784053,419.0,152.36363636363637,477.0,31.360946745562128,-24.983,-44.470353690880934,0.0,0,370.255,80.61060758132254,324.57,317.34407540307205
city,Fruit Heights,Fruit Heights,1982.0,5899.739,2.977,695.0,55.0,35.0,605.0,898.51,35.0,20.0,19.0,16.0,44.0,95.0,11.0,455.0,3.042,0.0,112.338,88.131,2412.0,5982.017,2.48,731.0,68.0,41.0,622.0,1008.5000000000001,49.0,19.0,25.0,16.0,39.0,94.0,18.0,471.0,0.0,0.0,144.546,132.956,2023,2065,430.0,21.695257315842582,82.27800000000025,1.39460406638328,-0.4969999999999999,-16.694659052737652,36.0,5.179856115107913,13.0,23.636363636363637,6.0,17.142857142857142,17.0,2.809917355371901,109.99000000000012,12.241377391459206,14.0,40.0,-1.0,-5.0,6.0,31.57894736842105,0.0,0.0,-5.0,-11.363636363636363,-1.0,-1.0526315789473684,7.0,63.63636363636363,16.0,3.5164835164835164,-3.042,-100.0,0.0,0,32.208,28.670619024728943,44.82499999999999,50.861785296887575
